Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Datetime,,,,,
2025-06-03 04:45:00+00:00,1411.300048828125,1425.5,1411.0,1415.300048828125,1623910
2025-06-03 05:45:00+00:00,1419.800048828125,1421.5,1410.0,1411.300048828125,1011842
2025-06-03 06:45:00+00:00,1410.699951171875,1421.9000244140625,1408.199951171875,1419.800048828125,1379886
2025-06-03 07:45:00+00:00,1409.0,1412.199951171875,1406.800048828125,1410.300048828125,1634536
2025-06-03 08:45:00+00:00,1404.699951171875,1412.0999755859375,1404.300048828125,1409.0,2525442
2025-06-03 09:45:00+00:00,1405.4000244140625,1406.4000244140625,1403.4000244140625,1404.699951171875,1017752
2025-06-04 03:45:00+00:00,1408.0,1414.5999755859375,1406.0999755859375,1414.5999755859375,0
2025-06-04 04:45:00+00:00,1408.0,1411.0999755859375,1407.5,1408.199951171875,348300
2025-06-04 05:45:00+00:00,1413.0999755859375,1413.9000244140625,1407.199951171875,1408.0,851287
2025-06-04 06:45:00+00:00,1415.0999755859375,1415.800048828125,1409.9000244140625,1413.0,565460
2025-06-04 07:45:00+00:00,1418.4000244140625,1419.5999755859375,1413.800048828125,1415.0999755859375,615078
2025-06-04 08:45:00+00:00,1424.0,1425.5999755859375,1418.0,1418.4000244140625,2592129
2025-06-04 09:45:00+00:00,1421.0,1424.300048828125,1420.0999755859375,1423.9000244140625,889630
2025-06-05 03:45:00+00:00,1441.4000244140625,1444.5,1423.5999755859375,1425.5,3286632
2025-06-05 04:45:00+00:00,1443.4000244140625,1444.699951171875,1440.5999755859375,1441.4000244140625,1345091
2025-06-05 05:45:00+00:00,1452.0,1452.5,1442.0,1443.0,1811658
2025-06-05 06:45:00+00:00,1447.699951171875,1454.5999755859375,1446.4000244140625,1452.800048828125,1099142
2025-06-05 07:45:00+00:00,1442.9000244140625,1448.0,1441.699951171875,1447.0,1054563
2025-06-05 08:45:00+00:00,1442.5,1448.0,1440.800048828125,1442.5,3389776
2025-06-05 09:45:00+00:00,1442.699951171875,1444.300048828125,1440.800048828125,1442.4000244140625,1727153
2025-06-06 03:45:00+00:00,1445.9000244140625,1447.4000244140625,1437.0,1442.0999755859375,2514733
2025-06-06 04:45:00+00:00,1448.699951171875,1451.199951171875,1444.300048828125,1446.300048828125,1328774
2025-06-06 05:45:00+00:00,1447.199951171875,1451.0,1446.0,1449.0,960819
2025-06-06 06:45:00+00:00,1445.9000244140625,1448.0,1444.4000244140625,1447.0999755859375,695711
2025-06-06 07:45:00+00:00,1442.0999755859375,1446.0,1441.5,1445.5,840761
2025-06-06 08:45:00+00:00,1443.300048828125,1444.699951171875,1441.4000244140625,1442.199951171875,1120282
2025-06-06 09:45:00+00:00,1441.5999755859375,1444.300048828125,1441.5999755859375,1443.4000244140625,719773
2025-06-09 03:45:00+00:00,1446.800048828125,1456.0999755859375,1446.0999755859375,1454.0999755859375,0
2025-06-09 04:45:00+00:00,1451.199951171875,1451.4000244140625,1445.800048828125,1446.5999755859375,905741
2025-06-09 05:45:00+00:00,1452.0999755859375,1452.4000244140625,1448.0999755859375,1451.199951171875,1731566
2025-06-09 06:45:00+00:00,1447.800048828125,1453.0,1447.800048828125,1452.300048828125,714072
2025-06-09 07:45:00+00:00,1446.0,1449.0,1445.9000244140625,1447.9000244140625,747476
2025-06-09 08:45:00+00:00,1449.0999755859375,1449.699951171875,1445.300048828125,1446.199951171875,1382578
2025-06-09 09:45:00+00:00,1448.800048828125,1449.5,1447.0999755859375,1449.199951171875,0
2025-06-10 03:45:00+00:00,1450.9000244140625,1453.699951171875,1446.699951171875,1449.0,1285622
2025-06-10 04:45:00+00:00,1446.199951171875,1451.300048828125,1446.0,1450.800048828125,476000
2025-06-10 05:45:00+00:00,1442.800048828125,1448.300048828125,1442.5999755859375,1446.199951171875,640427
2025-06-10 06:45:00+00:00,1440.5999755859375,1445.0999755859375,1440.0999755859375,1442.9000244140625,695968
2025-06-10 07:45:00+00:00,1440.300048828125,1443.5,1440.0,1440.5999755859375,928636
2025-06-10 08:45:00+00:00,1438.199951171875,1442.5999755859375,1437.0999755859375,1440.300048828125,2614431
2025-06-10 09:45:00+00:00,1437.300048828125,1440.0,1436.0,1438.199951171875,1270498
2025-06-11 03:45:00+00:00,1457.4000244140625,1468.199951171875,1443.300048828125,1445.0,0
2025-06-11 04:45:00+00:00,1461.199951171875,1462.9000244140625,1453.800048828125,1456.800048828125,946773
2025-06-11 05:45:00+00:00,1462.199951171875,1464.300048828125,1461.0999755859375,1461.199951171875,554750
2025-06-11 06:45:00+00:00,1460.800048828125,1463.0,1460.4000244140625,1462.0999755859375,461686
2025-06-11 07:45:00+00:00,1451.9000244140625,1462.0,1451.0,1460.9000244140625,972984
2025-06-11 08:45:00+00:00,1448.9000244140625,1453.699951171875,1448.4000244140625,1452.0,1390291
2025-06-11 09:45:00+00:00,1448.199951171875,1449.0,1447.9000244140625,1449.0,713968
2025-06-12 03:45:00+00:00,1449.5,1457.0,1446.5,1453.0,1118119
2025-06-12 04:45:00+00:00,1449.199951171875,1452.199951171875,1445.0999755859375,1449.5,717112
2025-06-12 05:45:00+00:00,1449.5999755859375,1451.699951171875,1448.0999755859375,1449.199951171875,671748
2025-06-12 06:45:00+00:00,1450.5999755859375,1451.0,1446.199951171875,1449.4000244140625,428578
2025-06-12 07:45:00+00:00,1437.800048828125,1451.5,1434.4000244140625,1450.5999755859375,1250639
2025-06-12 08:45:00+00:00,1442.4000244140625,1445.0999755859375,1436.9000244140625,1437.800048828125,3444095
2025-06-12 09:45:00+00:00,1439.5,1442.4000244140625,1437.0999755859375,1442.4000244140625,1197536
2025-06-13 03:45:00+00:00,1417.300048828125,1428.800048828125,1414.4000244140625,1424.0,3370003
2025-06-13 04:45:00+00:00,1422.300048828125,1422.9000244140625,1416.800048828125,1417.300048828125,1753003
2025-06-13 05:45:00+00:00,1432.0,1434.0,1422.0,1422.300048828125,1040896
2025-06-13 06:45:00+00:00,1429.800048828125,1435.5,1428.800048828125,1432.0,711075
2025-06-13 07:45:00+00:00,1429.0,1431.699951171875,1428.0999755859375,1429.699951171875,575250
2025-06-13 08:45:00+00:00,1428.199951171875,1430.9000244140625,1425.300048828125,1429.0,1603671
2025-06-13 09:45:00+00:00,1427.5,1428.699951171875,1426.4000244140625,1428.0999755859375,702487
2025-06-16 03:45:00+00:00,1430.199951171875,1432.5,1425.199951171875,1426.5999755859375,0
2025-06-16 04:45:00+00:00,1438.5,1442.199951171875,1429.800048828125,1430.4000244140625,1650368
2025-06-16 05:45:00+00:00,1436.5,1439.699951171875,1434.0999755859375,1438.5999755859375,968299
2025-06-16 06:45:00+00:00,1438.199951171875,1441.5999755859375,1434.800048828125,1436.4000244140625,1112913
2025-06-16 07:45:00+00:00,1440.0,1441.800048828125,1436.9000244140625,1438.199951171875,951572
2025-06-16 08:45:00+00:00,1438.0,1440.9000244140625,1437.300048828125,1440.0,1439254
2025-06-16 09:45:00+00:00,1436.9000244140625,1439.0,1435.699951171875,1438.0,1066019
2025-06-17 03:45:00+00:00,1429.800048828125,1446.0,1429.5,1446.0,0
2025-06-17 04:45:00+00:00,1428.9000244140625,1431.5999755859375,1425.800048828125,1430.0,1602087
2025-06-17 05:45:00+00:00,1428.800048828125,1433.0,1428.300048828125,1428.9000244140625,602252
2025-06-17 06:45:00+00:00,1434.699951171875,1434.9000244140625,1428.5999755859375,1428.800048828125,825341
2025-06-17 07:45:00+00:00,1430.0999755859375,1435.800048828125,1430.0,1434.5,867365
2025-06-17 08:45:00+00:00,1430.5999755859375,1434.0,1429.199951171875,1430.0999755859375,2047974
2025-06-17 09:45:00+00:00,1430.0,1436.0,1427.199951171875,1430.5,2150259
2025-06-18 03:45:00+00:00,1437.699951171875,1442.800048828125,1428.300048828125,1429.9000244140625,1355668
2025-06-18 04:45:00+00:00,1431.800048828125,1438.699951171875,1429.9000244140625,1437.800048828125,825421
2025-06-18 05:45:00+00:00,1431.300048828125,1432.300048828125,1428.0,1431.800048828125,579106
2025-06-18 06:45:00+00:00,1427.199951171875,1431.4000244140625,1425.699951171875,1431.4000244140625,969359
2025-06-18 07:45:00+00:00,1428.4000244140625,1430.5999755859375,1427.0,1427.300048828125,755555
2025-06-18 08:45:00+00:00,1429.9000244140625,1430.800048828125,1427.199951171875,1428.5999755859375,1445183
2025-06-18 09:45:00+00:00,1429.800048828125,1432.699951171875,1429.4000244140625,1429.9000244140625,750146
2025-06-19 03:45:00+00:00,1430.699951171875,1434.5999755859375,1425.800048828125,1430.0,0
2025-06-19 04:45:00+00:00,1436.0,1436.5,1429.9000244140625,1430.699951171875,719719
2025-06-19 05:45:00+00:00,1434.800048828125,1437.0,1433.800048828125,1436.0,817935
2025-06-19 06:45:00+00:00,1434.4000244140625,1439.5,1434.300048828125,1435.0,1042698
2025-06-19 07:45:00+00:00,1437.0999755859375,1437.5999755859375,1431.0,1434.5999755859375,1231881
2025-06-19 08:45:00+00:00,1433.5,1439.9000244140625,1430.0,1437.0999755859375,3496374
2025-06-19 09:45:00+00:00,1427.800048828125,1436.5999755859375,1427.300048828125,1433.5,1606420
2025-06-20 03:45:00+00:00,1447.800048828125,1447.800048828125,1428.0999755859375,1431.199951171875,1387914
2025-06-20 04:45:00+00:00,1454.5999755859375,1458.9000244140625,1447.699951171875,1447.800048828125,2146183
2025-06-20 05:45:00+00:00,1451.300048828125,1455.800048828125,1450.699951171875,1454.699951171875,910831
2025-06-20 06:45:00+00:00,1451.699951171875,1453.0,1446.800048828125,1451.800048828125,787248
2025-06-20 07:45:00+00:00,1454.4000244140625,1455.699951171875,1451.5999755859375,1452.0,816868
2025-06-20 08:45:00+00:00,1467.199951171875,1468.0999755859375,1452.5,1454.4000244140625,12796866
2025-06-20 09:45:00+00:00,1464.0,1469.199951171875,1463.4000244140625,1467.199951171875,10142468
2025-06-23 03:45:00+00:00,1446.699951171875,1459.4000244140625,1442.0,1453.800048828125,0
2025-06-23 04:45:00+00:00,1452.199951171875,1452.5,1446.4000244140625,1446.699951171875,686840
2025-06-23 05:45:00+00:00,1453.4000244140625,1455.5,1451.0999755859375,1452.300048828125,970851
2025-06-23 06:45:00+00:00,1455.800048828125,1457.300048828125,1453.300048828125,1453.800048828125,545703
2025-06-23 07:45:00+00:00,1458.9000244140625,1463.199951171875,1455.5,1455.699951171875,812400
2025-06-23 08:45:00+00:00,1456.699951171875,1459.0,1454.199951171875,1459.0,862368
2025-06-23 09:45:00+00:00,1456.0,1457.0999755859375,1455.0999755859375,1456.4000244140625,429696
2025-06-24 03:45:00+00:00,1470.199951171875,1474.800048828125,1463.0,1463.5,2163532
2025-06-24 04:45:00+00:00,1469.199951171875,1471.9000244140625,1463.4000244140625,1470.4000244140625,963598
2025-06-24 05:45:00+00:00,1471.300048828125,1472.5,1469.0,1469.0999755859375,1303092
2025-06-24 06:45:00+00:00,1460.199951171875,1471.300048828125,1457.300048828125,1471.199951171875,1804200
2025-06-24 07:45:00+00:00,1449.300048828125,1461.800048828125,1445.5999755859375,1460.300048828125,2678589
2025-06-24 08:45:00+00:00,1452.4000244140625,1452.4000244140625,1443.300048828125,1449.9000244140625,5486147
2025-06-24 09:45:00+00:00,1450.800048828125,1457.5999755859375,1449.699951171875,1452.300048828125,0
2025-06-25 03:45:00+00:00,1466.300048828125,1468.800048828125,1461.800048828125,1461.800048828125,1592155
2025-06-25 04:45:00+00:00,1469.4000244140625,1472.4000244140625,1466.0999755859375,1466.300048828125,1095572
2025-06-25 05:45:00+00:00,1469.199951171875,1471.0,1468.199951171875,1469.199951171875,683177
2025-06-25 06:45:00+00:00,1467.699951171875,1470.0,1464.5999755859375,1469.199951171875,1001553
2025-06-25 07:45:00+00:00,1468.5,1469.699951171875,1466.5,1467.699951171875,813050
2025-06-25 08:45:00+00:00,1467.199951171875,1469.9000244140625,1464.5,1468.5,1684548
2025-06-25 09:45:00+00:00,1467.5999755859375,1468.5,1466.5999755859375,1467.0999755859375,654288
2025-06-26 03:45:00+00:00,1485.0,1488.0,1465.300048828125,1468.9000244140625,2942022
2025-06-26 04:45:00+00:00,1485.300048828125,1487.0,1480.5,1485.0,1357086
2025-06-26 05:45:00+00:00,1481.9000244140625,1486.0,1479.699951171875,1485.4000244140625,845763
2025-06-26 06:45:00+00:00,1484.199951171875,1487.5,1481.5999755859375,1482.0,1042730
2025-06-26 07:45:00+00:00,1495.0999755859375,1497.0,1484.0999755859375,1484.0999755859375,2167134
2025-06-26 08:45:00+00:00,1494.5999755859375,1498.300048828125,1487.5,1495.4000244140625,4609089
2025-06-26 09:45:00+00:00,1495.9000244140625,1497.0,1493.9000244140625,1494.5,1691721
2025-06-27 03:45:00+00:00,1501.199951171875,1508.5,1497.0,1497.5,0
2025-06-27 04:45:00+00:00,1509.9000244140625,1511.5999755859375,1500.0999755859375,1501.5,1697429
2025-06-27 05:45:00+00:00,1517.0,1517.0999755859375,1509.9000244140625,1510.0999755859375,1304855
2025-06-27 06:45:00+00:00,1517.5,1519.0,1516.199951171875,1517.0,857259
2025-06-27 07:45:00+00:00,1519.5,1521.699951171875,1516.5999755859375,1517.5,1394170
2025-06-27 08:45:00+00:00,1515.0,1520.300048828125,1514.800048828125,1519.9000244140625,2500020
2025-06-27 09:45:00+00:00,1514.0,1515.199951171875,1510.5999755859375,1515.0,1216251
2025-06-30 03:45:00+00:00,1523.9000244140625,1524.4000244140625,1506.5,1513.0,0
2025-06-30 04:45:00+00:00,1515.0,1524.800048828125,1512.4000244140625,1523.9000244140625,1086652
2025-06-30 05:45:00+00:00,1515.699951171875,1516.4000244140625,1512.0999755859375,1515.0,667527
2025-06-30 06:45:00+00:00,1504.800048828125,1515.800048828125,1504.0999755859375,1515.5,803392
2025-06-30 07:45:00+00:00,1498.9000244140625,1504.9000244140625,1498.199951171875,1504.800048828125,885713
2025-06-30 08:45:00+00:00,1500.9000244140625,1502.9000244140625,1496.199951171875,1498.699951171875,1636349
2025-06-30 09:45:00+00:00,1499.9000244140625,1501.0,1499.0,1501.0,872502
2025-07-01 03:45:00+00:00,1513.0,1521.0,1501.699951171875,1505.699951171875,0
2025-07-01 04:45:00+00:00,1521.4000244140625,1523.0,1511.199951171875,1512.800048828125,1291966
2025-07-01 05:45:00+00:00,1523.0,1525.0,1518.199951171875,1521.699951171875,1176092
2025-07-01 06:45:00+00:00,1527.9000244140625,1531.4000244140625,1522.5,1522.800048828125,1672622
2025-07-01 07:45:00+00:00,1530.9000244140625,1530.9000244140625,1526.300048828125,1527.5999755859375,902954
2025-07-01 08:45:00+00:00,1527.9000244140625,1530.9000244140625,1523.5999755859375,1530.800048828125,1987988
2025-07-01 09:45:00+00:00,1526.800048828125,1529.800048828125,1526.0999755859375,1528.0,1140125
2025-07-02 03:45:00+00:00,1521.4000244140625,1529.9000244140625,1518.0,1529.0,1231690
2025-07-02 04:45:00+00:00,1519.199951171875,1524.699951171875,1519.0999755859375,1521.5,738290
2025-07-02 05:45:00+00:00,1518.300048828125,1520.0,1514.199951171875,1519.199951171875,890480
2025-07-02 06:45:00+00:00,1513.5,1518.9000244140625,1511.199951171875,1518.4000244140625,646662
2025-07-02 07:45:00+00:00,1512.300048828125,1513.9000244140625,1508.800048828125,1513.5999755859375,648881
2025-07-02 08:45:00+00:00,1518.300048828125,1521.199951171875,1510.5,1512.699951171875,1610323
2025-07-02 09:45:00+00:00,1517.0999755859375,1519.5999755859375,1515.800048828125,1518.300048828125,591600
2025-07-03 03:45:00+00:00,1523.9000244140625,1526.0,1513.0,1522.4000244140625,1627969
2025-07-03 04:45:00+00:00,1530.0,1530.0,1522.0999755859375,1523.5,779040
2025-07-03 05:45:00+00:00,1527.9000244140625,1531.199951171875,1526.0,1529.800048828125,994808
2025-07-03 06:45:00+00:00,1525.9000244140625,1528.0999755859375,1525.0,1527.800048828125,374931
2025-07-03 07:45:00+00:00,1526.9000244140625,1531.9000244140625,1525.0,1525.9000244140625,694138
2025-07-03 08:45:00+00:00,1514.800048828125,1527.300048828125,1513.0999755859375,1527.0,4306522
2025-07-03 09:45:00+00:00,1515.0,1522.300048828125,1514.4000244140625,1515.0,2504815
2025-07-04 03:45:00+00:00,1522.199951171875,1525.300048828125,1517.800048828125,1522.9000244140625,1778240
2025-07-04 04:45:00+00:00,1525.0,1528.5999755859375,1520.0,1522.199951171875,894163
2025-07-04 05:45:00+00:00,1523.9000244140625,1526.0,1517.9000244140625,1525.0,1018030
2025-07-04 06:45:00+00:00,1519.800048828125,1523.9000244140625,1518.9000244140625,1523.9000244140625,403843
2025-07-04 07:45:00+00:00,1522.0,1523.5,1518.0999755859375,1519.800048828125,558623
2025-07-04 08:45:00+00:00,1527.5,1527.699951171875,1520.5999755859375,1522.0,1249813
2025-07-04 09:45:00+00:00,1528.0,1530.0,1526.199951171875,1527.5,697414
2025-07-07 03:45:00+00:00,1535.0,1539.5,1525.5,1527.5999755859375,0
2025-07-07 04:45:00+00:00,1536.199951171875,1539.4000244140625,1534.699951171875,1534.9000244140625,859094
2025-07-07 05:45:00+00:00,1535.5,1538.699951171875,1533.9000244140625,1536.300048828125,519926
2025-07-07 06:45:00+00:00,1541.5,1542.0,1534.300048828125,1535.5999755859375,1018571
2025-07-07 07:45:00+00:00,1542.800048828125,1544.5999755859375,1539.9000244140625,1541.5,1025298
2025-07-07 08:45:00+00:00,1542.300048828125,1543.699951171875,1538.5999755859375,1542.800048828125,1780679
2025-07-07 09:45:00+00:00,1540.5,1542.5,1539.199951171875,1542.4000244140625,736191
2025-07-08 03:45:00+00:00,1536.5,1541.0,1534.699951171875,1537.9000244140625,1022047
2025-07-08 04:45:00+00:00,1539.0,1539.9000244140625,1533.0999755859375,1536.5,730091
2025-07-08 05:45:00+00:00,1539.800048828125,1543.0999755859375,1537.800048828125,1539.0,553976
2025-07-08 06:45:00+00:00,1533.199951171875,1540.199951171875,1531.800048828125,1539.800048828125,923422
2025-07-08 07:45:00+00:00,1532.9000244140625,1535.800048828125,1530.199951171875,1533.4000244140625,728298
2025-07-08 08:45:00+00:00,1539.0,1540.0,1530.800048828125,1532.9000244140625,2043941
2025-07-08 09:45:00+00:00,1539.5,1544.4000244140625,1537.199951171875,1538.9000244140625,1167769
2025-07-09 03:45:00+00:00,1543.5999755859375,1545.699951171875,1534.300048828125,1535.699951171875,1125407
2025-07-09 04:45:00+00:00,1546.699951171875,1547.5,1542.0,1543.800048828125,536783
2025-07-09 05:45:00+00:00,1549.5,1549.5,1544.199951171875,1546.699951171875,706796
2025-07-09 06:45:00+00:00,1546.5999755859375,1551.0,1543.699951171875,1549.5,1130864
2025-07-09 07:45:00+00:00,1549.800048828125,1550.0,1545.300048828125,1546.5999755859375,841409
2025-07-09 08:45:00+00:00,1519.300048828125,1549.9000244140625,1510.0999755859375,1549.800048828125,3654174
2025-07-09 09:45:00+00:00,1519.0,1522.0,1517.0999755859375,1519.0999755859375,873299
2025-07-10 03:45:00+00:00,1515.0,1524.4000244140625,1514.0,1521.699951171875,0
2025-07-10 04:45:00+00:00,1510.0,1516.0,1508.199951171875,1515.199951171875,769370
2025-07-10 05:45:00+00:00,1508.0999755859375,1512.5999755859375,1507.5999755859375,1510.0,524650
2025-07-10 06:45:00+00:00,1516.0999755859375,1518.4000244140625,1507.5999755859375,1508.0,914329
2025-07-10 07:45:00+00:00,1517.199951171875,1519.800048828125,1513.9000244140625,1516.0999755859375,1167110
2025-07-10 08:45:00+00:00,1517.800048828125,1521.0999755859375,1513.300048828125,1517.0999755859375,3908690
2025-07-10 09:45:00+00:00,1515.300048828125,1520.0999755859375,1514.699951171875,1517.800048828125,1336826
2025-07-11 03:45:00+00:00,1498.199951171875,1514.0,1497.5,1512.199951171875,1063691
2025-07-11 04:45:00+00:00,1495.4000244140625,1499.4000244140625,1492.0,1498.199951171875,1019456
2025-07-11 05:45:00+00:00,1493.5,1495.5,1490.300048828125,1495.4000244140625,958440
2025-07-11 06:45:00+00:00,1492.800048828125,1495.699951171875,1491.9000244140625,1493.5,597280
2025-07-11 07:45:00+00:00,1494.0999755859375,1495.0999755859375,1492.0999755859375,1492.800048828125,594079
2025-07-11 08:45:00+00:00,1495.4000244140625,1498.0,1492.300048828125,1494.0999755859375,1851919
2025-07-11 09:45:00+00:00,1494.0,1495.4000244140625,1493.300048828125,1495.4000244140625,1148626
2025-07-14 03:45:00+00:00,1498.0,1500.0,1487.800048828125,1492.4000244140625,0
2025-07-14 04:45:00+00:00,1493.800048828125,1498.699951171875,1491.199951171875,1498.199951171875,1593283
2025-07-14 05:45:00+00:00,1487.4000244140625,1493.800048828125,1483.800048828125,1493.800048828125,1431107
2025-07-14 06:45:00+00:00,1483.300048828125,1488.0999755859375,1482.5,1487.4000244140625,804983
2025-07-14 07:45:00+00:00,1482.5999755859375,1486.4000244140625,1479.5,1483.300048828125,870572
2025-07-14 08:45:00+00:00,1483.4000244140625,1487.4000244140625,1480.9000244140625,1482.5999755859375,2561556
2025-07-14 09:45:00+00:00,1485.5999755859375,1486.9000244140625,1482.800048828125,1483.300048828125,1247907
2025-07-15 03:45:00+00:00,1489.0,1494.0,1486.5,1487.0999755859375,0
2025-07-15 04:45:00+00:00,1493.4000244140625,1496.5,1484.5999755859375,1489.0,998308
2025-07-15 05:45:00+00:00,1492.699951171875,1494.5,1490.0,1493.699951171875,953861
2025-07-15 06:45:00+00:00,1489.199951171875,1493.0999755859375,1489.0999755859375,1492.5,659118
2025-07-15 07:45:00+00:00,1487.4000244140625,1489.4000244140625,1486.699951171875,1489.0,707706
2025-07-15 08:45:00+00:00,1487.0999755859375,1488.699951171875,1482.5,1487.300048828125,2926346
2025-07-15 09:45:00+00:00,1488.5,1489.699951171875,1486.4000244140625,1487.199951171875,970307
2025-07-16 03:45:00+00:00,1475.699951171875,1481.0999755859375,1471.800048828125,1477.0,2037851
2025-07-16 04:45:00+00:00,1479.9000244140625,1481.5,1475.0,1475.800048828125,1406622
2025-07-16 05:45:00+00:00,1483.0,1483.699951171875,1476.5,1480.0,1068791
2025-07-16 06:45:00+00:00,1480.699951171875,1485.4000244140625,1479.9000244140625,1483.300048828125,1582096
2025-07-16 07:45:00+00:00,1485.0,1485.0,1479.4000244140625,1480.699951171875,916879
2025-07-16 08:45:00+00:00,1485.0999755859375,1491.0,1484.0,1485.0,2443017
2025-07-16 09:45:00+00:00,1486.199951171875,1486.800048828125,1484.4000244140625,1485.4000244140625,954274
2025-07-17 03:45:00+00:00,1479.9000244140625,1487.4000244140625,1479.4000244140625,1487.4000244140625,0
2025-07-17 04:45:00+00:00,1481.800048828125,1483.199951171875,1477.4000244140625,1479.9000244140625,1496400
2025-07-17 05:45:00+00:00,1482.699951171875,1485.5999755859375,1481.300048828125,1481.800048828125,981271
2025-07-17 06:45:00+00:00,1481.800048828125,1486.0,1481.800048828125,1482.699951171875,1100321
2025-07-17 07:45:00+00:00,1479.0,1483.0,1478.5999755859375,1482.199951171875,2542437
2025-07-17 08:45:00+00:00,1478.0999755859375,1480.5999755859375,1474.0,1479.0,3564684
2025-07-17 09:45:00+00:00,1478.699951171875,1479.199951171875,1476.5999755859375,1477.9000244140625,778773
2025-07-18 03:45:00+00:00,1477.0,1484.4000244140625,1475.0999755859375,1483.699951171875,1307922
2025-07-18 04:45:00+00:00,1471.300048828125,1476.5999755859375,1469.0999755859375,1476.5999755859375,687781
2025-07-18 05:45:00+00:00,1470.800048828125,1473.5999755859375,1469.199951171875,1471.300048828125,625496
2025-07-18 06:45:00+00:00,1473.9000244140625,1475.800048828125,1469.5,1470.699951171875,949068
2025-07-18 07:45:00+00:00,1474.800048828125,1477.5,1472.4000244140625,1474.0,1675412
2025-07-18 08:45:00+00:00,1477.0999755859375,1478.9000244140625,1473.300048828125,1474.800048828125,3427044
2025-07-18 09:45:00+00:00,1476.0,1482.0,1474.4000244140625,1477.5,1621894
2025-07-21 03:45:00+00:00,1446.9000244140625,1465.5999755859375,1437.0,1465.5999755859375,0
2025-07-21 04:45:00+00:00,1445.5,1447.300048828125,1442.5,1446.9000244140625,1766112
2025-07-21 05:45:00+00:00,1437.699951171875,1446.0,1437.0999755859375,1445.5,1647875
2025-07-21 06:45:00+00:00,1429.699951171875,1438.0,1428.199951171875,1437.9000244140625,3537424
2025-07-21 07:45:00+00:00,1425.0999755859375,1429.0999755859375,1423.0999755859375,1429.0999755859375,2448936
2025-07-21 08:45:00+00:00,1429.5999755859375,1429.5999755859375,1424.0999755859375,1425.0,5186539
2025-07-21 09:45:00+00:00,1429.0,1430.699951171875,1427.699951171875,1429.5999755859375,2547730
2025-07-22 03:45:00+00:00,1422.9000244140625,1431.9000244140625,1418.5999755859375,1425.800048828125,0
2025-07-22 04:45:00+00:00,1414.699951171875,1423.800048828125,1414.0,1422.9000244140625,3018766
2025-07-22 05:45:00+00:00,1413.0999755859375,1416.5,1410.699951171875,1414.699951171875,2318245
2025-07-22 06:45:00+00:00,1416.0999755859375,1417.699951171875,1412.5999755859375,1413.199951171875,2319891
2025-07-22 07:45:00+00:00,1416.4000244140625,1420.5,1414.199951171875,1416.0999755859375,1894383
2025-07-22 08:45:00+00:00,1412.5999755859375,1417.0999755859375,1411.0,1416.300048828125,3869565
2025-07-22 09:45:00+00:00,1413.800048828125,1414.699951171875,1412.300048828125,1412.5999755859375,2371798
2025-07-23 03:45:00+00:00,1418.4000244140625,1424.5999755859375,1414.4000244140625,1424.5999755859375,0
2025-07-23 04:45:00+00:00,1417.4000244140625,1421.300048828125,1415.5,1418.4000244140625,704050
2025-07-23 05:45:00+00:00,1421.300048828125,1421.9000244140625,1416.5999755859375,1417.5,879357
2025-07-23 06:45:00+00:00,1418.5999755859375,1422.4000244140625,1418.300048828125,1421.0999755859375,599878
2025-07-23 07:45:00+00:00,1423.0,1423.4000244140625,1418.0,1418.699951171875,898336
2025-07-23 08:45:00+00:00,1425.199951171875,1425.300048828125,1418.800048828125,1423.0999755859375,2197035
2025-07-23 09:45:00+00:00,1425.0,1426.0,1424.0999755859375,1425.0999755859375,941310
2025-07-24 03:45:00+00:00,1414.800048828125,1422.4000244140625,1413.9000244140625,1420.4000244140625,2457892
2025-07-24 04:45:00+00:00,1413.0999755859375,1417.800048828125,1412.300048828125,1414.800048828125,1348277
2025-07-24 05:45:00+00:00,1401.5,1411.5,1396.5,1411.5,2912994
2025-07-24 06:45:00+00:00,1404.199951171875,1404.9000244140625,1400.199951171875,1401.5,1253187
2025-07-24 07:45:00+00:00,1407.0999755859375,1408.300048828125,1402.0999755859375,1404.0999755859375,1444742
2025-07-24 08:45:00+00:00,1402.800048828125,1409.300048828125,1401.5999755859375,1407.0999755859375,4036810
2025-07-24 09:45:00+00:00,1402.800048828125,1403.199951171875,1401.699951171875,1402.800048828125,1282863
2025-07-25 03:45:00+00:00,1389.5999755859375,1400.699951171875,1389.199951171875,1398.199951171875,3983638
2025-07-25 04:45:00+00:00,1393.800048828125,1394.5,1384.5,1389.0999755859375,1744451
2025-07-25 05:45:00+00:00,1397.0,1399.199951171875,1392.5,1393.800048828125,1058406
2025-07-25 06:45:00+00:00,1396.5,1400.5999755859375,1395.0,1397.0,1070027
2025-07-25 07:45:00+00:00,1394.5,1397.4000244140625,1391.0,1396.5,1083307
2025-07-25 08:45:00+00:00,1392.0999755859375,1395.9000244140625,1391.5,1394.699951171875,1808501
2025-07-25 09:45:00+00:00,1391.0,1393.300048828125,1390.300048828125,1392.0999755859375,1105133
2025-07-28 03:45:00+00:00,1399.0,1400.5,1385.4000244140625,1392.300048828125,0
2025-07-28 04:45:00+00:00,1400.9000244140625,1407.5,1398.0,1399.0999755859375,1131377
2025-07-28 05:45:00+00:00,1399.300048828125,1404.0,1398.300048828125,1400.9000244140625,618806
